N,P,K,temperature,humidity,ph,rainfall,label
115,55,49,29.046169,90.00615,5.929615,2274.433865,jute
109,37,56,22.964535,78.080621,6.244883,240.337931,rice
45,73,58,22.103927,43.872555,6.906753,561.212122,groundnut
34,46,49,17.997489,29.168868,6.362934,88.231968,lentil
109,51,31,32.878422,86.262487,6.579722,1635.5559,jute
81,50,57,28.972294,88.573786,6.509996,248.267893,rice
83,33,40,11.750188,39.139726,7.428181,55.210973,barley
94,43,40,26.231497,84.708546,5.708857,190.039664,rice
114,49,40,31.077933,58.641863,6.514648,556.516079,cotton
142,74,94,33.020987,85.702148,6.574334,1655.834344,banana
73,42,44,11.787888,50.401781,7.237779,48.246636,barley
71,29,27,11.271724,39.8543,7.777104,53.087616,barley
115,48,43,27.72982,62.029145,5.328825,1267.96823,turmeric
24,49,17,33.009025,58.219469,6.073243,559.808821,mungbean
59,41,40,11.078703,44.2656,6.572797,44.318936,mustard
62,23,28,28.67923,28.401523,6.572563,250.346851,pearl_millet
53,29,37,16.739428,37.566641,7.386898,39.735811,mustard
140,40,38,27.112052,63.565592,6.630186,623.921216,cotton
87,47,37,27.787361,81.247259,5.677337,218.60746,rice
114,35,31,30.83461,85.032807,5.429427,1893.558891,jute
90,33,29,10.025507,37.114491,7.511593,86.952221,barley
72,33,54,25.548204,87.56576,6.152243,2062.336929,jute
27,52,59,30.304152,58.727218,7.371084,598.581263,groundnut
30,59,29,30.67322,73.630846,6.290626,450.589746,mungbean
30,53,58,32.419607,47.975682,7.444364,1082.863312,pigeonpeas
63,21,31,31.670297,37.23089,7.259548,377.38611,pearl_millet
67,32,36,26.012964,64.894277,6.823622,741.825066,finger_millet
74,32,43,10.21877,47.905555,7.153248,77.937248,barley
97,52,58,25.564491,64.045967,5.563436,1917.773251,turmeric
73,28,33,20.009168,47.754903,6.300673,739.509482,finger_millet
132,45,17,27.200401,61.412398,7.134439,126.196984,maize
106,37,37,25.221048,88.99636,5.364901,2489.385793,jute
95,60,46,27.953178,72.549453,5.572959,1776.977535,turmeric
88,33,28,16.77513,47.906912,7.774652,56.062893,barley
17,47,28,26.556337,74.923639,7.517207,558.892849,mungbean
124,41,62,32.422411,49.035856,6.599011,702.041728,cotton
31,50,45,31.256555,51.901105,7.140549,722.040005,pigeonpeas
131,52,57,33.539362,52.151617,6.22215,908.217761,cotton
135,52,88,29.700167,86.128205,5.962913,1184.709404,banana
102,37,63,24.342041,65.591018,6.922598,1637.432606,turmeric
110,50,88,30.130527,88.587226,5.672412,1241.530432,banana
96,47,42,27.441126,82.969948,6.723977,313.8466,rice
31,39,15,28.24796,78.787215,6.300624,668.263349,blackgram
150,54,87,28.158755,82.378032,6.292604,1853.35126,banana
44,26,32,20.112484,44.735812,6.877902,42.237829,cumin
69,31,16,18.395331,25.606626,8.0711,58.946535,cumin
18,40,23,34.277882,71.760846,7.069031,602.491545,mungbean
26,62,51,14.680157,36.588449,6.085854,108.533463,lentil
103,53,69,25.477501,67.702393,5.900193,1278.882105,turmeric
146,53,76,29.63886,89.681761,5.638863,1397.716425,banana
42,30,34,32.705679,24.757334,6.950947,314.883517,pearl_millet
86,44,45,26.126402,76.857217,5.124414,1733.083567,jute
128,67,75,30.521361,76.797275,5.520249,971.72766,banana
30,47,32,29.094269,59.889373,6.062726,506.031059,groundnut
135,72,64,28.300521,78.853282,6.652336,1776.078695,banana
77,26,30,25.127618,60.264988,5.45631,686.035465,finger_millet
41,31,24,23.249376,52.313449,6.73618,557.664024,finger_millet
81,42,42,34.178766,31.294586,6.549661,323.610237,sorghum
116,49,40,12.870172,42.262537,6.792521,53.362672,wheat
66,26,31,29.68995,37.693026,6.153369,188.248369,pearl_millet
56,23,21,34.490315,31.723994,7.466882,211.944369,pearl_millet
84,43,31,31.313659,87.274319,5.06221,1747.598361,jute
20,56,40,18.946437,23.024806,6.774426,105.95006,lentil
117,37,44,28.120609,77.30196,5.653186,1300.386312,jute
117,60,61,29.374681,78.598455,5.863117,1337.123784,turmeric
73,31,17,39.916224,29.494215,8.467488,395.82691,pearl_millet
129,57,58,25.287542,72.758514,6.540856,1851.677891,sugarcane
39,49,57,27.118877,59.788277,5.962264,825.149313,pigeonpeas
30,74,41,25.353121,58.102638,7.523736,374.53544,groundnut
33,39,52,32.988858,64.840754,6.993694,625.198897,pigeonpeas
139,57,43,30.577381,54.003333,6.84535,680.288781,cotton
19,51,49,14.288142,38.279745,6.64784,77.879577,lentil
92,54,81,30.856859,75.629825,6.992594,1276.694863,banana
79,35,26,15.667019,44.213699,6.57249,79.629223,barley
59,22,23,33.28431,32.47108,6.10249,371.369585,pearl_millet
20,51,51,31.85181,45.667256,6.513526,814.925989,pigeonpeas
111,72,15,18.582378,67.400027,6.37177,84.894352,maize
37,20,18,33.454095,31.566451,7.96091,278.743338,pearl_millet
48,40,37,24.48839,53.156423,6.349418,832.550513,finger_millet
97,39,56,33.357145,48.815697,7.158964,557.108576,cotton
46,24,24,24.75642,47.578614,6.994261,718.72081,finger_millet
95,63,86,28.165457,84.611586,6.941993,1190.074054,banana
119,46,58,26.14918,77.287465,5.466593,1245.46725,turmeric
35,41,47,15.892395,34.154584,7.405306,67.096112,lentil
147,65,64,24.614072,78.429705,7.599235,1367.031711,sugarcane
63,29,39,27.58691,61.297881,6.105501,876.195095,finger_millet
93,50,55,22.292397,87.997217,6.743407,219.205226,rice
137,62,80,33.338819,79.209293,6.794058,940.788113,banana
78,44,34,16.245159,47.681101,7.445032,25.22021,barley
78,23,25,23.466556,61.986812,6.981281,634.368513,finger_millet
46,34,45,12.967535,40.853597,6.965059,44.606719,mustard
148,55,93,26.886604,76.442259,6.64751,1271.623658,sugarcane
110,42,37,30.851631,54.748474,6.865484,667.656784,cotton
77,15,28,33.088626,25.964324,6.911848,407.004849,pearl_millet
51,27,29,37.682457,23.872425,7.538069,356.713204,pearl_millet
149,69,81,27.453912,84.792044,7.049705,1875.400457,banana
22,38,52,33.164653,51.926929,5.862585,910.648517,pigeonpeas
53,31,31,21.402642,30.798481,6.696722,48.555273,cumin
114,47,42,20.268586,47.54008,7.077603,99.788025,wheat
48,32,29,26.707862,61.878093,6.573162,536.041312,finger_millet
70,39,33,27.075112,39.776501,8.1646,40.191879,cumin
22,58,30,31.285722,68.268515,6.705183,603.600282,blackgram
138,49,81,33.222741,80.15342,6.369373,2054.036342,sugarcane
36,75,47,24.31963,57.531187,7.242298,451.876953,groundnut
81,36,40,26.195122,85.666293,5.537316,182.520918,rice
63,38,42,13.962522,40.836441,7.071883,34.458996,mustard
33,65,43,19.659421,21.537216,6.608423,69.985355,lentil
55,30,35,13.584116,54.434803,7.459271,53.527291,mustard
15,58,30,26.273857,75.826612,6.105701,386.638036,mungbean
28,63,65,14.811802,36.27656,6.935862,101.634127,lentil
29,60,20,26.373299,77.728352,6.707569,833.290261,blackgram
90,65,22,24.005348,73.630888,6.5125,112.745646,maize
100,47,69,29.647516,60.358578,6.513127,689.00124,cotton
37,18,29,29.279861,25.822952,8.203891,210.002597,pearl_millet
111,60,20,27.334131,73.115136,6.578649,87.742673,maize
96,59,17,27.412789,59.117746,6.9786,63.082462,maize
160,46,70,33.100098,74.311848,7.302429,1816.100247,sugarcane
38,46,52,28.548864,58.276659,7.239373,703.68899,pigeonpeas
118,59,69,28.2002,69.119215,5.206841,1835.74305,turmeric
139,61,85,33.041172,78.266865,6.699982,1424.620204,sugarcane
41,59,56,23.225684,20.348103,7.260918,64.833746,chickpea
31,54,33,30.430693,55.997559,7.604854,977.689257,blackgram
137,35,63,24.223637,47.719873,6.015964,475.218851,cotton
29,49,52,28.785587,57.859129,6.60474,668.704935,pigeonpeas
95,38,27,14.935411,39.107364,7.253538,71.347045,barley
22,45,55,27.673873,59.606584,6.143988,752.535819,pigeonpeas
30,37,52,24.110544,52.178634,5.963362,879.400417,pigeonpeas
30,44,43,16.031375,23.237093,6.726789,53.096463,lentil
68,39,27,15.858299,50.604032,7.097329,52.307727,mustard
106,61,23,18.090982,71.699136,5.936595,148.781764,maize
144,58,74,32.080073,86.827168,6.746155,907.220261,banana
147,73,73,24.861809,76.176986,7.439041,1520.58058,sugarcane
106,58,44,29.152794,82.845396,5.627127,197.208895,rice
93,51,28,19.427856,58.421719,6.495825,105.002424,maize
63,29,15,34.627213,28.734157,6.360633,402.97702,pearl_millet
103,39,35,24.018443,90.018002,5.110905,2448.779014,jute
102,48,45,16.583236,53.757264,6.519657,91.38141,wheat
71,30,32,14.409744,49.85643,7.985592,28.251223,barley
84,44,52,25.108213,70.734367,5.650975,1837.025964,turmeric
125,53,55,33.280326,79.99193,6.898079,1466.012717,sugarcane
79,20,23,22.157736,62.084784,5.656335,819.125729,finger_millet
32,64,73,16.619804,14.157758,7.698047,53.16814,chickpea
87,53,46,24.582956,89.715506,5.238236,1989.63924,jute
97,48,39,19.977323,45.56658,7.163659,98.63174,wheat
30,49,30,32.204426,62.290547,7.470683,385.462846,mungbean
95,70,35,23.295336,65.199702,6.453787,118.142489,maize
148,70,61,31.651556,73.430362,7.471396,1967.304093,sugarcane
77,45,28,19.051391,48.693417,7.233087,114.457619,wheat
88,37,44,16.384152,52.204956,7.50766,57.118173,barley
28,45,18,30.968391,59.807317,6.598499,437.232791,mungbean
103,56,47,28.397828,54.822551,7.524563,714.678614,cotton
67,28,34,11.311484,38.583593,7.522676,60.448585,barley
45,34,37,24.328823,54.22829,6.862014,817.192894,finger_millet
17,43,32,31.977431,77.117524,7.409784,863.27952,blackgram
145,48,76,25.220773,76.141493,6.193114,1224.975444,sugarcane
36,51,64,23.261752,21.710219,6.331218,113.07347,chickpea
22,56,39,29.781622,46.791028,7.018539,644.461229,pigeonpeas
22,63,57,13.480103,20.636085,6.240733,74.028199,lentil
141,60,91,28.147626,87.974868,5.938924,1799.716491,banana
83,40,44,32.687498,86.745003,6.593474,2019.50942,jute
28,45,22,27.754707,58.828016,7.420809,935.108926,blackgram
23,51,68,18.365072,25.440944,7.947548,60.951905,chickpea
109,60,15,19.566128,69.178,6.606751,150.191611,maize
16,57,27,34.004733,76.021123,6.515115,527.547918,mungbean
116,80,91,24.957044,75.578058,5.801624,1974.160246,banana
71,15,31,36.131358,43.487438,6.729917,314.517129,pearl_millet
63,38,39,15.259396,43.773108,7.138606,65.680033,barley
44,42,38,25.298037,52.138808,7.210292,375.82358,groundnut
53,15,30,34.848823,39.084189,8.235839,214.278787,pearl_millet
23,59,28,29.532412,58.439904,7.017853,791.126923,blackgram
56,38,28,21.199633,20.810816,8.091143,48.721779,cumin
69,45,33,13.964473,45.318673,7.363251,37.985455,mustard
118,63,64,30.866353,79.085145,6.429884,2181.389697,sugarcane
42,26,25,23.673039,60.892405,7.010702,600.200639,finger_millet
24,39,37,25.593107,45.01616,6.011646,920.109602,pigeonpeas
91,59,19,23.151922,64.309739,6.429589,61.301021,maize
113,70,28,24.037928,71.239355,6.639782,116.831915,maize
52,30,28,17.715482,48.441906,7.706009,51.208751,mustard
103,46,51,32.164592,76.018426,6.139732,2189.234783,jute
35,74,54,24.185593,57.351378,6.621866,648.576333,groundnut
84,36,47,28.491002,76.566408,5.407452,1352.736787,turmeric
22,73,49,23.789139,49.075333,6.130147,438.801934,groundnut
18,36,17,26.16037,56.511307,7.781789,769.092066,blackgram
87,28,30,14.28925,49.304737,6.791853,80.822904,barley
68,21,41,31.046424,49.31337,7.033476,474.729948,sorghum
91,33,36,11.681818,48.225306,7.060844,66.21005,barley
44,50,54,24.836023,54.42943,6.276098,827.85969,pigeonpeas
89,40,37,16.732173,36.770446,7.683613,42.502578,barley
75,43,45,24.106674,88.984544,6.100248,2173.715409,jute
91,56,48,29.358845,79.469022,5.487209,297.185758,rice
117,49,80,34.367097,80.666123,6.04017,1996.604337,sugarcane
98,51,41,33.874496,63.994907,6.884547,525.46477,cotton
109,57,42,27.213335,79.855345,6.407095,262.02107,rice
50,31,17,30.873281,30.190436,6.933801,360.544671,pearl_millet
22,52,49,31.874086,52.623694,6.180019,1098.978358,pigeonpeas
127,45,70,26.848733,58.054943,7.990961,915.484746,cotton
110,50,68,30.229989,70.738472,6.624055,1663.531119,turmeric
25,51,91,17.199333,16.569769,6.984379,64.830579,chickpea
106,72,18,23.171319,63.060775,6.443697,154.409479,maize
113,55,90,25.848025,66.461494,6.561097,1136.240643,sugarcane
21,62,60,19.359497,23.002408,7.759545,101.072153,lentil
37,45,59,23.028646,16.988333,7.196932,60.629811,chickpea
62,25,36,30.400063,43.787257,6.647875,463.34477,sorghum
70,33,26,34.090723,26.815771,7.292565,270.965327,pearl_millet
36,60,49,25.401564,41.679386,6.514054,1001.523063,pigeonpeas
32,56,63,16.16538,29.754196,6.579854,70.52715,lentil
94,40,37,15.186509,40.155104,7.148651,34.104196,barley
126,67,82,26.845642,85.042124,6.882557,1729.88224,banana
118,75,89,34.286571,71.270467,7.239816,1749.772521,sugarcane
46,53,33,29.737239,40.058544,6.922159,414.631593,groundnut
76,41,54,30.43063,84.825868,6.239141,1560.431882,jute
34,36,30,22.094834,62.915148,7.649201,639.60466,blackgram
85,34,28,12.429905,49.718708,6.684838,83.680443,barley
125,51,73,29.459346,72.31491,7.400445,1951.998369,sugarcane
88,41,67,29.498386,77.132203,6.598267,1457.289526,turmeric
32,45,35,29.639418,45.114584,6.406268,909.221736,pigeonpeas
102,60,49,24.680951,85.461409,6.528965,242.764668,rice
117,61,77,27.872579,70.745943,7.337822,1666.931005,sugarcane
69,38,31,17.781473,46.744322,7.507878,53.605345,mustard
41,52,42,23.825171,41.022157,6.667139,620.027471,groundnut
57,41,36,15.119612,38.040315,6.162795,35.486158,mustard
20,48,29,30.709095,69.997782,6.117188,478.478131,mungbean
27,54,30,27.149688,57.667839,6.601199,575.197373,mungbean
87,39,43,23.114849,80.289334,6.771958,215.614821,rice
32,37,33,27.020304,66.599931,7.726628,391.260123,mungbean
26,52,44,13.861921,21.425548,6.21711,31.860035,lentil
91,72,60,30.177173,80.240039,6.810003,1158.205694,banana
86,38,37,28.483806,74.314567,5.580168,1788.321751,turmeric
116,44,34,18.678679,48.844599,6.494782,79.935811,wheat
75,32,30,15.734342,43.469504,7.069865,33.202602,mustard
137,47,59,33.936643,64.27626,7.552407,606.521131,cotton
29,37,25,27.600929,64.395237,6.046041,722.656013,blackgram
29,74,55,17.732021,13.764593,6.610399,88.08207,chickpea
44,26,20,26.87618,30.64126,7.614869,33.657694,cumin
24,53,62,18.531304,34.311192,7.564319,89.33752,lentil
94,66,79,27.878455,88.59825,6.123764,1296.617392,banana
101,42,35,29.787912,79.787989,6.208631,190.870907,rice
101,55,39,29.87873,81.765908,5.612835,271.160662,rice
108,58,24,24.919274,60.353369,6.170757,76.68297,maize
114,31,54,32.789521,86.543718,5.195859,1219.525646,jute
31,49,32,27.842779,73.110542,6.733243,845.197192,blackgram
74,33,31,35.844641,32.995439,7.739558,314.895384,pearl_millet
46,35,22,38.564436,27.136246,8.399223,336.697945,pearl_millet
124,59,92,29.541787,77.83564,6.46555,1706.138866,banana
80,19,23,28.150578,27.759184,6.874683,397.737764,pearl_millet
81,42,66,25.645901,71.954669,6.215783,1953.328603,turmeric
107,42,51,23.126856,85.835082,6.137858,184.64651,rice
45,40,28,26.366661,59.07609,6.642939,803.664992,finger_millet
74,36,42,9.682276,37.513958,6.233192,74.702938,mustard
29,45,62,16.972666,13.182886,6.29693,67.51266,chickpea
64,30,35,27.475005,51.062213,5.219123,774.270655,finger_millet
27,72,77,19.413883,14.220634,6.234679,64.736343,chickpea
19,64,47,19.943498,24.538878,7.40073,85.765443,lentil
21,51,26,27.077572,66.318545,6.628865,852.463231,blackgram
102,43,43,23.220312,84.741313,6.005497,204.326623,rice
23,59,18,31.170591,57.540304,7.163202,366.67433,mungbean
91,45,17,19.642704,73.650079,6.217978,152.230778,maize
94,52,45,33.307064,79.855085,5.369956,1767.553349,jute
86,45,23,35.94431,54.135003,5.904076,468.645549,sorghum
55,31,31,30.305552,35.161598,8.325563,264.701494,pearl_millet
40,36,16,21.066535,41.221536,7.267458,58.617609,cumin
51,40,26,25.858943,65.659488,6.385356,720.201656,finger_millet
146,53,72,32.772816,82.161062,7.262977,2036.495158,sugarcane
38,43,53,33.692459,47.165389,6.68954,1050.608232,pigeonpeas
66,35,33,9.850568,36.09396,6.255501,34.70368,mustard
112,63,35,19.534129,61.640014,6.886999,151.987093,maize
41,55,60,30.125004,50.310737,6.829594,982.121758,pigeonpeas
43,28,27,23.374867,53.515278,7.08339,604.716,finger_millet
103,57,27,23.402173,66.927872,6.443608,143.289359,maize
58,34,35,25.816742,55.846677,6.516714,714.199886,finger_millet
70,34,31,27.375108,59.214512,5.647816,852.856926,finger_millet
31,62,59,20.252032,16.847483,6.257934,82.848141,chickpea
61,41,35,9.132621,50.643663,7.639927,67.627575,mustard
84,32,31,8.804282,53.730724,6.900047,30.625916,mustard
116,57,55,30.870312,75.807115,6.535196,1267.235249,sugarcane
129,42,42,31.289883,47.662232,7.350546,627.910782,cotton
85,36,44,27.757172,77.099577,6.435615,2159.201175,jute
80,37,49,16.427981,46.928206,6.614193,113.24555,wheat
34,49,59,17.436708,37.577097,6.150336,53.188627,lentil
61,31,28,16.843911,48.79792,7.939812,83.790805,barley
95,73,95,27.677165,82.63556,6.589814,1116.302414,banana
105,77,63,32.562658,76.531859,5.522099,1957.340823,banana
69,23,31,25.246675,51.117598,6.54266,631.155487,finger_millet
38,47,42,27.798546,49.338116,6.540637,1064.843226,pigeonpeas
123,62,28,22.930301,62.325728,6.453687,120.776277,maize
59,30,30,23.919271,42.831513,7.144243,53.776427,cumin
127,73,79,32.526073,77.201089,6.507416,1685.647629,sugarcane
29,55,55,19.675182,25.07677,7.449242,82.260422,lentil
130,59,79,29.087385,81.836833,7.043928,1608.397452,banana
114,69,65,33.441273,65.41882,6.347339,1301.180738,sugarcane
41,26,26,27.724087,65.11871,6.520239,611.714998,finger_millet
66,32,44,9.684763,46.253775,6.645207,58.142847,barley
121,55,66,24.689969,79.067391,6.527637,1669.865356,turmeric
98,30,44,14.596708,43.562306,6.805748,92.493861,wheat
83,34,25,11.211753,44.766698,7.382191,27.956625,barley
40,38,47,31.71201,55.943642,7.288195,906.903201,pigeonpeas
101,74,91,30.795747,82.027529,5.904427,1317.047798,banana
87,25,38,9.600752,45.34922,6.549168,37.402617,barley
105,38,42,15.846111,41.288437,7.678974,114.508532,wheat
120,65,28,24.974316,70.127121,5.745497,79.187318,maize
132,71,70,33.28245,85.431311,6.257014,1565.800984,banana
110,72,88,27.893713,78.709105,7.545682,2109.646355,sugarcane
34,57,64,17.4483,36.125903,7.561299,91.801568,lentil
71,36,31,16.618989,49.12465,6.388421,85.353935,barley
59,45,40,10.794427,45.639766,7.915904,30.919302,barley
21,35,29,26.097096,75.647407,7.365696,599.792567,mungbean
34,78,68,23.656241,26.85256,7.405366,76.259024,chickpea
101,53,61,27.544366,88.559162,6.309456,1745.484213,banana
112,60,23,26.882722,64.414119,5.964054,99.408365,maize
145,59,62,32.582223,82.345813,6.891034,1613.710128,sugarcane
23,57,76,21.354611,16.618561,8.04893,53.609864,chickpea
67,22,15,20.309702,30.27464,7.136272,24.845325,cumin
104,55,64,32.684987,82.958004,5.971165,1809.074125,banana
141,49,64,27.076544,84.925772,6.030289,2114.541421,sugarcane
32,57,34,31.069981,63.381198,6.470461,358.007281,mungbean
128,60,64,27.859846,76.049273,7.032291,1432.989127,sugarcane
34,75,66,20.796765,16.735115,6.372276,89.957534,chickpea
25,47,39,24.602233,58.162789,6.454893,609.026546,groundnut
137,53,60,25.688383,81.703999,5.529967,1995.090627,banana
111,34,44,21.291447,56.033117,6.769044,87.461509,wheat
17,35,28,25.559377,71.872192,6.722465,838.900692,blackgram
109,51,65,30.363249,64.194675,5.764101,1491.426322,turmeric
22,56,69,23.019963,23.873134,7.8609,100.178764,chickpea
23,43,37,29.488153,47.901993,6.792261,974.981361,pigeonpeas
37,30,16,35.741644,42.437995,8.392712,211.920965,pearl_millet
136,74,67,27.710585,88.67825,6.46757,1729.519571,banana
100,56,31,25.271628,62.243632,5.890894,94.582857,maize
97,63,64,25.241778,75.823121,6.251971,1189.269876,banana
49,51,38,28.75358,47.535445,5.965902,408.273881,groundnut
80,37,27,13.511141,36.564994,6.378407,46.021578,mustard
27,66,53,22.70547,55.594248,6.802111,714.09895,groundnut
115,36,39,24.922623,71.75378,5.450638,1262.343381,turmeric
82,34,44,13.388244,46.785079,7.784995,56.226281,mustard
24,54,31,26.764403,69.823986,6.764056,620.967682,mungbean
19,46,62,13.788581,21.123607,7.165371,47.472148,lentil
117,78,80,29.979595,79.848182,6.96428,1881.360985,banana
110,51,33,23.615945,71.156629,6.51836,118.537542,maize
116,46,50,27.537729,71.084582,5.216012,1015.363449,turmeric
36,57,49,25.26565,64.272281,7.130999,995.925931,pigeonpeas
42,40,16,20.693449,28.857923,7.971653,32.615289,cumin
83,43,53,24.157173,66.276452,6.89938,1732.382226,turmeric
38,41,41,28.120492,64.903823,6.72674,895.054276,pigeonpeas
80,42,44,8.630691,53.346001,6.603214,58.212903,mustard
34,56,94,19.770082,20.729468,8.494947,66.643428,chickpea
60,34,40,14.885341,36.108729,6.763109,62.747018,mustard
64,27,18,31.511652,39.084508,8.215127,228.976529,pearl_millet
24,44,16,26.733391,76.935026,6.782536,946.385226,blackgram
94,44,65,33.214685,48.394534,6.968688,472.452514,cotton
43,47,48,27.373178,40.381846,6.531968,765.0354,pigeonpeas
131,66,19,20.797669,58.187898,7.11748,126.527284,maize
25,65,54,15.559378,39.52236,6.050424,102.083535,lentil
75,26,26,12.403767,54.088954,6.634281,89.595252,barley
59,37,30,27.66655,34.104506,7.591989,49.540041,cumin
21,67,39,24.251172,42.409553,6.495822,735.914461,groundnut
107,34,42,33.580691,90.042276,5.848655,1890.005889,jute
57,28,37,9.106842,43.186898,7.019037,48.669933,barley
125,47,20,18.90419,59.787397,6.018674,123.05887,maize
92,35,60,28.108846,80.515564,6.274529,213.240686,rice
77,40,37,16.775422,35.162164,7.013619,88.587517,barley
150,58,56,24.451794,68.643118,6.141277,1336.890361,sugarcane
35,51,42,14.98373,35.304743,7.331451,53.029386,lentil
74,35,27,12.419152,57.812851,6.673462,68.998557,wheat
79,30,37,23.939382,65.709322,6.587125,743.240475,finger_millet
51,42,39,32.62173,33.193569,6.014997,403.062793,sorghum
28,49,32,27.416595,56.044156,6.658037,522.593455,groundnut
24,40,47,18.35989,21.602365,6.560752,65.066163,lentil
43,42,59,30.295782,51.112179,5.867421,613.251789,groundnut
139,48,55,25.418368,56.549822,6.656309,534.375102,cotton
81,31,34,8.382946,52.305409,7.435101,45.886272,mustard
24,43,40,33.618332,48.548158,6.949404,844.859627,pigeonpeas
42,74,41,29.645497,57.259457,6.934511,503.055464,groundnut
51,21,25,22.888058,38.840412,8.089175,58.206813,cumin
24,79,65,23.571223,12.055868,7.739129,83.039392,chickpea
113,54,56,28.64176,62.862178,7.891244,490.919827,cotton
91,51,39,26.639987,55.296289,7.359277,464.260599,cotton
42,24,33,27.55328,37.7943,6.88596,43.784106,cumin
106,71,28,22.406031,66.980221,6.182594,90.264034,maize
39,47,47,27.535533,40.284334,6.659574,927.257233,pigeonpeas
68,40,26,26.805533,35.622738,7.86256,22.393464,cumin
28,54,40,18.14522,26.177497,6.124928,78.817278,lentil
45,31,21,23.820343,29.945246,7.673378,22.502192,cumin
152,63,92,24.817849,79.60553,6.450095,1489.258839,sugarcane
137,63,30,23.908045,60.311752,6.517587,111.821832,maize
44,28,29,35.58349,39.556798,7.018836,288.945614,pearl_millet
80,26,21,26.896407,57.170751,7.030281,803.014715,finger_millet
81,46,49,27.900658,78.10588,6.222877,314.962437,rice
34,40,34,33.105955,72.39104,7.025228,692.458602,mungbean
95,46,22,24.282066,72.174899,6.371192,76.859905,maize
121,54,20,23.051156,74.159587,7.118266,131.902282,maize
70,55,50,25.817295,85.579153,6.202881,2336.02461,jute
102,55,21,20.093061,68.714255,5.978613,142.964381,maize
103,43,53,28.677917,65.672944,6.929765,1319.886635,turmeric
35,54,27,30.388063,64.132182,6.771711,966.300696,blackgram
36,51,43,31.636486,57.080889,7.218715,903.189739,pigeonpeas
52,31,26,39.839665,33.153598,7.236942,341.672005,pearl_millet
31,49,44,19.258222,26.589922,7.295204,68.549312,lentil
112,65,15,25.201113,71.177171,6.308864,159.742294,maize
73,45,38,16.897769,48.071005,7.491265,58.01385,mustard
125,75,83,27.286483,71.621036,6.209617,1926.108275,sugarcane
96,60,46,23.868862,91.082104,6.564376,183.269293,rice
110,56,19,19.744985,61.187371,5.859493,72.015926,maize
92,64,20,25.714733,65.815313,6.671378,101.052278,maize
115,45,50,29.716039,45.158536,6.406587,669.94726,cotton
96,71,26,19.360562,73.731404,7.03938,120.668932,maize
42,29,30,38.115475,34.338379,6.310449,274.142915,pearl_millet
98,43,41,27.967231,67.305503,5.956002,1026.162625,turmeric
94,38,24,28.744521,53.09568,6.147896,346.725246,sorghum
113,45,45,33.933485,83.777637,6.30553,1784.917389,jute
102,49,32,26.114659,60.837344,6.368216,82.991837,maize
86,42,39,13.852704,58.112011,6.589914,69.159483,wheat
74,53,33,27.626657,77.922793,6.124845,1625.476248,jute
72,30,25,12.858526,43.427539,6.720795,36.798018,barley
66,37,30,14.368271,45.981664,7.233674,41.460949,barley
119,45,50,29.237409,72.561013,6.136897,1928.614901,turmeric
54,35,44,9.568132,39.606511,6.013203,37.786837,mustard
61,30,30,17.180828,48.994262,6.716316,32.903178,barley
86,29,25,9.169928,40.710501,6.438457,29.876436,barley
33,47,70,18.895824,26.188086,8.193616,96.866878,chickpea
48,25,24,32.555091,42.906954,8.306124,299.555625,pearl_millet
70,32,26,33.915751,51.778454,7.13894,409.666698,sorghum
53,30,37,11.914013,37.032378,7.302238,71.032057,mustard
106,73,75,28.221812,84.032462,7.15436,1541.078113,banana
51,32,40,8.375881,49.791449,7.417894,74.162601,mustard
42,71,90,16.21451,25.490016,7.405659,93.530251,chickpea
36,51,93,18.225231,25.663139,7.667384,77.170875,chickpea
134,55,28,18.25839,59.573415,7.032054,109.401167,maize
47,41,37,11.10014,45.23528,6.187833,34.64851,mustard
114,46,47,12.822723,54.953339,6.806892,98.033119,wheat
38,16,19,30.242188,27.54554,7.579724,196.200295,pearl_millet
132,52,46,28.568917,47.181534,7.247255,481.449275,cotton
32,75,45,25.680379,46.484953,6.986534,369.006313,groundnut
82,35,58,30.267779,73.451274,5.234966,1553.007922,turmeric
128,57,71,33.641495,76.788099,7.290049,2102.115883,sugarcane
95,51,23,24.579499,73.688216,6.678699,95.442399,maize
89,37,53,28.844192,76.722769,5.347394,1933.842294,turmeric
16,51,35,29.414595,58.935102,6.321942,692.644672,blackgram
125,49,55,25.53372,75.665023,5.427817,1498.72627,turmeric
46,40,31,12.363704,44.29542,7.35597,32.601016,mustard
35,40,53,25.33484,41.888971,6.265906,401.039363,groundnut
67,30,41,30.230362,30.978764,7.23298,374.543044,sorghum
57,35,17,33.814462,28.077977,7.155577,255.982669,pearl_millet
96,53,51,27.020044,88.708366,6.499912,243.560227,rice
89,46,40,15.745482,56.837994,6.255417,59.81245,wheat
156,66,92,27.918179,81.191938,7.470325,1401.618551,sugarcane
71,22,26,25.525783,58.305771,6.137502,705.356029,finger_millet
24,56,93,18.854133,13.930775,7.115394,118.984243,chickpea
103,57,45,31.460333,58.874918,7.236168,722.646049,cotton
43,25,18,18.813715,24.3996,6.66949,56.151119,cumin
15,41,46,13.196511,29.308334,7.347825,94.204712,lentil
40,60,58,29.476857,49.228398,5.97921,749.636446,pigeonpeas
108,70,68,30.358389,86.839503,6.456326,951.869789,banana
20,43,55,23.056392,49.468697,6.800505,743.398473,groundnut
22,55,47,22.864953,47.171685,6.045614,421.243062,groundnut
